RNFI Services,3.2,359,FinTech , New Delhi ,101
SEIL Energy India,4.0,359,Power , Nellore ,34
Awign Enterprises,3.7,359,Internet , Bengaluru ,51
Eclat Health Solutions,3.8,359,Analytics & KPO , Hyderabad ,11
NCCCL,3.4,359,Engineering & Construction , Bengaluru ,25
Audi,3.7,359,Automobile , New Delhi ,55
Wipro GE Health Care,4.0,359,IT Services & Consulting , Bengaluru ,34
Schaeffer & Sam,3.3,358,Accounting & Auditing , Mumbai ,24
Aarti Drugs,3.4,358,Pharma , Mumbai ,12
Capri Global Housing Finance,3.5,358,NBFC , Mumbai ,96
Mitra SK,3.9,358,Other , Kolkata ,48
Uneecops Technologies,3.7,358,IT Services & Consulting , Noida ,25
Utkarsh India,3.7,358,Iron & Steel , Kolkata ,21
Aarti Drugs,3.4,358,Pharma , Mumbai ,12
Ssipl Lifestyle,4.1,358,Retail , New Delhi ,49
Capri Global Housing Finance,3.5,358,NBFC , Mumbai ,96
Tribhovandas Bhimji Zaveri,4.0,358,Metals & Mining , Mumbai ,34
Hays Business Solutions,3.3,358,Recruitment , Noida ,12
Pegasystems,3.6,358,Software Product , Hyderabad ,5
Qentelli,3.6,358,IT Services & Consulting , Hyderabad ,4
N Ranga Rao And Sons,3.9,358,FMCG , Mysuru ,77
Learning Routes,4.5,358,EdTech , Gurugram ,14
Mobiloitte Technologies,2.9,357,IT Services & Consulting , New Delhi ,9
Health India Tpa Services,3.3,357,Insurance , Mumbai ,33
Ben Franklin Opticians,3.9,358,Retail , Hyderabad ,109
Hitachi Vantara,3.5,357,IT Services & Consulting , Hyderabad ,14
Vini Cosmetics,3.9,357,Beauty & Personal Care , Mumbai ,97
Lalitha Jewellery,3.9,357,Jewellery , Chennai ,44
Apmosys Technologies,3.2,357,IT Services & Consulting , Mumbai ,10
Hitachi Hi-Rel Power Electronics,3.7,357,Electronics Manufacturing , Ahmedabad ,31
Actalent Services,3.6,357,Engineering & Construction , Bengaluru ,9
Emami Paper Mills,4.2,356,Pulp & Paper , Balasore ,8
OneSource Specialty Pharma Limited,3.8,356,Pharma , Bengaluru ,7
Gujarat Alkalies & Chemicals,4.6,357,Chemicals , Bharuch ,15
Holcim,3.5,356,Building Material , Mumbai ,36
Ultra Corpotech,4.0,356,Industrial Machinery , Pune ,5
TRL Krosaki Refractories,3.8,355,Metals & Mining , Jharsuguda ,23
Dorset Industries,4.3,355,Building Material , Gurugram ,48
Lumino Industries,3.8,355,Electrical Equipment , Kolkata ,49
Adani Electricity,3.5,355,Power , Mumbai ,39
HL Mando,4.0,355,Auto Components , Chennai ,21
Vaibhav Global,3.1,355,Jewellery , Jaipur ,11
New Opportunity Consultancy,4.1,355,Recruitment , Coimbatore ,140
Technocon Services,3.3,355,Engineering & Construction , Kolkata ,39
Ventura Securities,4.0,355,Financial Services , Mumbai ,42
DotPe,3.1,355,IT Services & Consulting , Gurugram ,23
Yamaha Motor India Sales,4.1,355,Automobile , Chennai ,61
Brick&Bolt,3.5,355,Engineering & Construction , Bengaluru ,9
INOX Air Products,4.0,354,Oil & Gas , Pune ,58
The Park Hotels,3.9,354,Hospitality , Kolkata ,25
The Park Hotels,3.9,354,Hospitality , Kolkata ,25
INOX Air Products,4.0,354,Oil & Gas , Pune ,58
Computacenter,3.9,354,IT Services & Consulting , Bengaluru ,9
TMF Group,3.7,354,Financial Services , Pune ,11
Phenom,3.6,354,Software Product , Hyderabad ,4
MAHLE Behr India,3.6,353,Auto Components , Pune ,11
Debtcare Enterprises,4.3,353,Investment Banking / Venture Capital / Private Equity , Hyderabad ,17
DEN Networks,3.8,353,Broadcasting , New Delhi ,47
VST Industries,3.7,354,FMCG , Hyderabad ,89
Jumio,3.8,353,Emerging Technologies , Jaipur ,12
Duroflex,3.9,353,Furniture & Furnishing , Bengaluru ,49
Deenanath Mangeshkar Hospital,3.9,352,Healthcare , Pune ,11
Carraro,4.0,352,Industrial Machinery , Pune ,5
Lloyds Metals And Energy,3.8,352,Metals & Mining , Chandrapur ,14
Gupta Power Infrastructure,3.0,351,Power , Bhubaneswar ,42
Mitsubishi Electric Automotive India,4.4,351,Automobile , Gurugram ,16
B S R & Co Llp,3.1,351,Accounting & Auditing , Mumbai ,21
Lam Research,3.8,351,Semiconductors , Bengaluru ,3
Nabard Financial Services,4.1,351,NBFC , Bengaluru ,131
Seth M R Jaipuria School,3.6,351,Education & Training , Lucknow ,50
Seth M R Jaipuria School,3.6,351,Education & Training , Lucknow ,50
METRO Global Solutions Center,3.5,350,IT Services & Consulting , Pune ,9
e-Zest,4.0,350,IT Services & Consulting , Pune ,6
Godrej Infotech,3.7,350,IT Services & Consulting , Mumbai ,18
Netcore Cloud Private Limited,4.2,350,Marketing & Advertising , Mumbai ,12
Yalamanchili Software Exports,3.2,350,Software Product , Chennai ,12
Windlas Biotech,3.9,350,Pharma , Dehradun ,14
Vatika Group,4.2,350,Hospitality , Gurugram ,18
Vijay Nirman Company,3.6,350,Engineering & Construction , Hyderabad ,33
Al Tasnim Enterprises,3.5,350,Engineering & Construction , Muscat ,18
RWS Group,3.6,350,IT Services & Consulting , Indore ,22
TCI Supply Chain Solutions,4.0,350,Logistics , Gurugram ,57
Borosil Glass Works,3.7,349,Packaging , Jaipur ,37
R.K.M Powergen,3.9,349,Power , Raigarh ,17
Adient,4.0,349,Auto Components , Pune ,13
QUADRANT TECHNOLOGIES INDIA PRIVATE LIMITED,3.7,349,Recruitment , Hyderabad ,12
EPIQ Systems,3.4,349,Legal , Hyderabad ,9
Akumentis Healthcare,3.3,349,Healthcare , Mumbai ,52
NU Vista,4.2,348,Building Material , Kolkata ,65
National Highways Authority of India,3.9,348,Engineering & Construction , New Delhi ,154
Control Print,4.2,348,Industrial Machinery , Mumbai ,45
Hical Technologies,3.6,348,Auto Components , Bengaluru ,5
Prem Motors,3.7,348,Automobile , Gwalior ,21
Hygienic Research Institute,3.8,348,Beauty & Personal Care , Mumbai ,60
Swiss Re,3.8,348,Insurance , Bengaluru ,6
Jay Chemical Industries,4.0,348,Chemicals , Ahmedabad ,28
Halonix Technologies,3.7,348,Electrical Equipment , Noida ,53
Orchid Pharma,3.7,348,Pharma , Chennai ,16
MSP Steel & Power,3.9,348,Iron & Steel , Raigarh ,19
Jaypee Cement,4.0,348,Building Material , Rewa ,70
VXI Global Solutions,3.3,348,BPO , Hyderabad ,5
Zydex Industries,3.8,347,Chemicals , Vadodara ,72
Rashtriya Chemicals and Fertilizers,4.4,347,Agro Chemicals , Mumbai ,32
Protiviti India Member,2.7,348,Management Consulting , Mumbai ,28
Roquette Riddhi Siddhi,3.9,346,Pharma , Rudrapur ,20
Woodenstreet.com,3.4,346,Furniture & Furnishing , Udaipur ,28
RV Solutions,3.7,346,IT Services & Consulting , Noida ,36
Teleysia Networks,3.4,346,Telecom , Ahmedabad ,35
Synergies Castings,3.9,346,Auto Components , Visakhapatnam ,6
Sekisui Dljm Molding,3.9,346,Auto Components , Chennai ,20
L&T Defence,3.7,346,Defence & Aerospace , Pune ,21
Yara Fertilisers,3.8,346,Agro Chemicals , Gurugram ,62
Shaadi.com,3.5,346,Internet , Mumbai ,26
Choice Consultancy Services,3.7,346,Management Consulting , Mumbai ,68
DCM Shriram Industries,4.1,346,Chemicals , Meerut ,36
Stefanini,2.7,346,IT Services & Consulting , Noida ,12
Jaguar Security Services,4.5,346,Law Enforcement & Security , Bengaluru ,21
Eaton India Innovation Center,3.7,346,Engineering & Construction , Pune ,2
Council of Scientific and Industrial Research,4.1,346,Government , New Delhi ,43
Shiash Info Solutions,3.0,346,IT Services & Consulting , Chennai ,9
Mahindra Insurance Brokers,3.3,345,Insurance , Mumbai ,92
ShopKirana,3.9,345,Software Product , Indore ,25
JSW One Platforms,2.9,345,Internet , Mumbai ,39
NR Consulting,4.6,346,Recruitment , Noida ,16
L&T Valves,3.7,345,Industrial Machinery , Coimbatore ,15
Asti Electronics India,4.1,345,Auto Components , Gurugram ,11
Multiplier Brand Solutions,3.6,345,Marketing & Advertising , New Delhi ,78
Cotmac Electronics,3.7,345,Industrial Automation , Pune ,23
Zuari Cement,4.3,345,Building Material , Hyderabad ,45
MapmyIndia,3.5,345,Software Product , New Delhi ,11
Campus Activewear,4.1,345,Fashion & Textile , New Delhi ,47
Rithwik Projects,3.9,345,Engineering & Construction , Hyderabad ,57
SBI Payment Services,3.9,345,Financial Services , Mumbai ,121
ACB (India),3.7,344,Oil & Gas , Korba ,30
Country Holidays Inn & Suites,4.2,344,Travel & Tourism , Noida ,16
Gtpl Broadband,3.8,344,Telecom , Ahmedabad ,47
Parul University,3.3,344,Education & Training , Vadodara ,37
Worldline,3.7,344,FinTech , Mumbai ,15
Groww,3.6,343,FinTech , Bengaluru ,15
Infocepts Technologies,3.5,344,IT Services & Consulting , Nagpur ,7
NXP Semiconductors,3.6,344,Semiconductors , Bengaluru ,12
Autocomp Corporation Panse,3.6,344,Auto Components , Pune ,12
Arabian Industries,3.8,344,Oil & Gas , Muscat ,22
Adama,4.0,344,Agro Chemicals , Hyderabad ,70
Lobo Staffing Solutions,4.1,344,Recruitment , Mumbai ,70
Savista Global Solutions,4.1,344,Analytics & KPO , Chennai ,8
Sequel Logistics,4.1,344,Logistics , Bengaluru ,47
A-1 Fence Products,4.0,344,Building Material , Mumbai ,20
Kerala State Electricity Board,4.2,343,Power , Palakkad ,30
ADNOC,4.3,343,Oil & Gas , Abu Dhabi ,16
63 Moons Technologies,3.7,343,IT Services & Consulting , Mumbai ,14
ADNOC,4.3,343,Oil & Gas , Abu Dhabi ,16
Recipharm Pharmaservices,3.8,343,Pharma , Bengaluru ,6
Stellar Innovations,3.4,343,IT Services & Consulting , Bengaluru ,12
Urban Ladder,3.6,343,Furniture & Furnishing , Bengaluru ,32
Hindustan Syringes & Medical Devices,4.0,343,Medical Equipment , Faridabad ,16
eMudhra,3.4,342,Software Product , Bengaluru ,15
Clariant Chemicals,4.2,342,Chemicals , Mumbai ,18
Ircon International,3.9,342,Engineering & Construction , New Delhi ,54
MYCPE ONE,3.9,342,Ahmedabad +23 other locations,nan,23
Sri Sri Tattva,3.5,342,FMCG , Bengaluru ,58
Kyndal India,3.6,342,Beverage , Bengaluru ,11
Bain & Company,3.7,342,Management Consulting , Gurugram ,7
Oceaneering International,4.1,342,Engineering & Construction , Chandigarh ,10
CESC,3.7,342,Power , Kolkata ,15
CKA Birla Group,4.1,341,Building Material , Hyderabad ,57
Vascon Engineers,3.8,341,Real Estate , Pune ,21
Kraft Heinz Company,3.0,341,FMCG , Ahmedabad ,33
Shah Technical Consultants,3.6,341,Telecom , Mumbai ,66
SMC Corporation,3.8,341,Medical Equipment , Noida ,47
GTPL-KCBPL,4.0,341,Telecom , Kolkata ,35
M K Agrotech Private Limited,4.5,341,Food Processing , Mysuru ,44
Vascon Engineers,3.8,341,Real Estate , Pune ,21
Shah Technical Consultants,3.6,341,Telecom , Mumbai ,66
International Game Technology,3.2,342,Gaming , Gurugram ,10
Globtier Infotech Limited,3.3,341,IT Services & Consulting , Noida ,37
Somic ZF Components,4.2,341,Auto Components , Gurugram ,19
CKA Birla Group,4.1,341,Building Material , Hyderabad ,57
People Prime Worldwide,4.1,341,Recruitment , Hyderabad ,8
Evelyn Learning Systems,3.9,341,EdTech , New Delhi ,10
Mars,3.7,341,Food Processing , Gurugram ,65
Park Plus,2.8,341,Internet , Gurugram ,36
Kraft Heinz Company,3.0,341,FMCG , Ahmedabad ,33
SMC Corporation,3.8,341,Medical Equipment , Noida ,47
R&R Limousine And Bus,4.0,340,Chennai +11 other locations,nan,11
Delhi Metro Rail Corporation,4.1,340,Logistics , New Delhi ,23
Compunnel,3.7,340,IT Services & Consulting , Noida ,16
Oil India,4.2,340,Oil & Gas , Duliajan ,46
Light Microfinance,3.8,340,NBFC , Ahmedabad ,116
6D Technologies,2.9,340,Telecom , Bengaluru ,14
Zebronics,3.8,340,Consumer Electronics & Appliances , Chennai ,43
Oil India,4.2,340,Oil & Gas , Duliajan ,46
Compunnel,3.7,340,IT Services & Consulting , Noida ,16
Delhi Metro Rail Corporation,4.1,340,Logistics , New Delhi ,23
Network 18,3.5,340,Media & Entertainment , Mumbai ,29
UNext,3.0,340,EdTech , Bengaluru ,13
Sakthi Auto Components,3.2,340,Auto Components , Erode ,20
Padmini VNA Mechatronics,3.9,340,Auto Components , Gurugram ,6
Fluper,3.9,339,IT Services & Consulting , Noida ,4
Technicolor,3.4,339,Animation & VFX , Bengaluru ,10
Khimji Ramdas,3.7,339,Retail , Ahmedabad ,33
Sata Vikas India,3.5,339,Auto Components , Palwal ,16
Integrated Wireless Solutions,3.8,338,Telecom , Bengaluru ,41
Pitaara,4.2,339,Food Processing , Pune ,66
Satin Finserv,3.9,338,NBFC , Gurugram ,93
Kushal's Fashion Jewellery,4.4,338,Jewellery , Bengaluru ,31
Escon Elevators,3.8,338,Industrial Machinery , Mumbai ,15
Gufic Biosciences,3.2,339,Pharma , Mumbai ,36
Dentsu Aegis Network,3.2,338,Marketing & Advertising , Bengaluru ,14
MNC Group,4.1,338,Investment Banking / Venture Capital / Private Equity , Bengaluru ,52
Festo,3.7,338,Industrial Automation , Bengaluru ,22
Bal Pharma,3.3,338,Pharma , Bengaluru ,21
Silverlink Technologies,3.7,334,IT Services & Consulting , Mumbai ,17
CityMall,3.3,337,Internet , Gurugram ,24
Kimberly-Clark,4.0,338,Beauty & Personal Care , Bengaluru ,56
IIC Technologies,3.5,338,IT Services & Consulting , Hyderabad ,20
Zf Wind Power,4.0,337,Coimbatore +8 other locations,nan,8
AceMicromatic Group,4.2,337,Industrial Machinery , Bengaluru ,35
Intelizign Lifecycle Services,3.5,336,IT Services & Consulting , Pune ,6
Trane Technologies,3.9,338,Industrial Machinery , Bengaluru ,15
VIKRAN Engineering & Exim,4.1,337,Engineering & Construction , Mumbai ,67
Zet Town,3.3,337,Electronics Manufacturing , Noida ,9
Bluechip Corporate Investment Centre,3.7,337,Accounting & Auditing , Mumbai ,101
Valvoline Cummins,3.9,337,Auto Components , Gurugram ,58
Advanced Micro Devices,3.6,337,Semiconductors , Hyderabad ,15
Avantor,3.7,337,Pharma , Coimbatore ,26
InfodriveIndia,4.1,336,Other , New Delhi ,4
Wonderla Holidays,4.2,335,Media & Entertainment , Bengaluru ,16
Nutricia,3.4,336,Fitness & Wellness , Mumbai ,66
Gyproc,3.9,336,Mumbai +40 other locations,nan,40
Indchemie Health Specialities,3.8,336,Pharma , Mumbai ,62
AVL,3.4,336,Automobile , Gurugram ,24
Taco Bell,4.1,336,Hospitality , New Delhi ,39
Essilor,4.0,336,Medical Equipment , Bengaluru ,44
Ceat Specialty Tyres,3.9,336,Auto Components , Mumbai ,38
Aegis Logistics,3.7,336,Oil & Gas , Mumbai ,41
Aeronautical Development Agency,4.2,335,Defence & Aerospace , Bengaluru ,9
SOPAN,4.0,335,Industrial Machinery , Pune ,42
Paperchase Accountancy,3.0,335,Accounting & Auditing , Ahmedabad ,9
Jtekt Sona Automotive India,4.2,335,Auto Components , Gurugram ,16
Halliburton,3.6,335,Engineering & Construction , Bengaluru ,27
Telstra,3.9,335,Telecom , Bengaluru ,8
BLS International Services,3.4,335,Travel & Tourism , New Delhi ,53
VGM Consultants,3.3,335,BPO , Kolkata ,50
Rao IIT Academy,3.5,334,Education & Training , Mumbai ,21
Kalyani Motors,3.2,334,Automobile , Bengaluru ,11
Sub-K IMPACT Solutions,4.1,334,Financial Services , Hyderabad ,112
ESAF CO-OPERATIVE,3.5,335,Financial Services , Thrissur ,133
Praxis Services,3.4,334,Management Consulting , Gurugram ,8
Aloha Technology,2.8,335,IT Services & Consulting , Pune ,10
Praxis Services,3.4,334,Management Consulting , Gurugram ,8
Kalyani Motors,3.2,334,Automobile , Bengaluru ,11
Omnicom Global Solutions,3.3,334,Marketing & Advertising , Bengaluru ,12
Lloyd Insulations,3.6,334,Industrial Machinery , New Delhi ,43
IIT Bombay,4.4,334,Education & Training , Mumbai ,13
"Ministry Of Health, New Delhi",3.9,334,Healthcare , New Delhi ,47
Coding Ninjas,3.6,334,EdTech , Gurugram ,11
Global Aluminium,3.7,333,Metals & Mining , Hyderabad ,17
IndusInd Securities,3.7,333,Financial Services , Mumbai ,53
Unique Identification Authority of India,3.8,334,IT Services & Consulting , New Delhi ,94
Furukawa Minda Electric,4.2,333,Auto Components , Bawal ,14
Ace Designers,4.1,334,Industrial Machinery , Bengaluru ,14
Motilal Oswal Asset Management Company,4.4,333,Financial Services , Mumbai ,43
Clarus Rcm Infotech,2.8,333,BPO , Hyderabad ,15
Vem Technologies,3.6,333,Defence & Aerospace , Hyderabad ,4
Hindustan Urvarak & Rasayan,3.3,333,Agro Chemicals , Gorakhpur ,23
Minda Kosei Aluminum Wheel,4.1,332,Auto Components , Ahmedabad ,16
Walplast Products,4.0,333,Building Material , Mumbai ,61
Labcorp,4.0,332,Clinical Research , Bengaluru ,11
MTR Foods,3.9,332,FMCG , Bengaluru ,46
Maharashtra Hybrid Seed Company,4.0,332,Agriculture , Chhatrapati Sambhajinagar ,74
Agility,4.0,332,Logistics , Chennai ,37
DSV - Global Transport and Logistics,3.7,332,Logistics , Mumbai ,36
MTR Foods,3.9,332,FMCG , Bengaluru ,46
Kpmg Resource Centre,3.4,332,Accounting & Auditing , Gurugram ,12
Biz 2 Credit Info Services,3.4,332,Financial Services , Noida ,5
Yubi,4.2,333,FinTech , Chennai ,12
MJ Biopharm,3.5,331,Pharma , Pune ,9
Scaleneworks,3.6,331,Recruitment , Bengaluru ,31
Lucas Indian Service,4.0,331,Auto Components , Chennai ,52
Cox & Kings,3.1,331,Travel & Tourism , Mumbai ,48
Signode,3.7,331,Industrial Machinery , Hyderabad ,39
Vasan Eye Care Hospitals,3.8,331,Healthcare , Chennai ,73
Zopper,3.2,331,FinTech , Noida ,45
Path Infotech,3.4,331,IT Services & Consulting , Noida ,9
ICRA Analytics,3.0,331,Analytics & KPO , Kolkata ,5
Entab Infotech,3.2,331,EdTech , New Delhi ,14
Allegis Global Solutions,3.3,331,Recruitment , Bengaluru ,11
Pfizer Products India,3.9,331,Pharma , Visakhapatnam ,15
Kalkine Solutions,4.2,331,Financial Services , Noida ,2
TestingXperts,3.8,330,IT Services & Consulting , Chandigarh ,12
Gi Group,3.7,330,Recruitment , Mumbai ,57
Machino Plastics,3.6,330,Auto Components , Gurugram ,17
Pricol Precision Products,4.0,330,Auto Components , Hosur ,18
Hyundai Construction Equipment,4.4,330,Industrial Machinery , Pune ,39
Patil Group,3.5,330,Railways , Hyderabad ,46
AVASOFT,2.6,330,Software Product , Chennai ,7
Satguru Travels and Tour Services,2.8,330,Travel & Tourism , Pune ,37
Polyhose,3.7,330,Industrial Machinery , Chennai ,18
Red Tape,3.3,330,Fashion & Textile , New Delhi ,71
L&T–MHI Power Boilers,4.0,330,Industrial Machinery , Surat ,22
EqualizeRCM Services,3.8,329,Analytics & KPO , Mysuru ,9
ESAB,3.9,329,Industrial Machinery , Chennai ,27
Dinshaws,3.9,329,Food Processing , Nagpur ,55
Balrampur Chini Mills Limited,4.0,329,Food Processing , Lucknow ,24
Springer Nature in India,4.0,329,Printing & Publishing , Pune ,4
Can Fin Homes,2.8,329,NBFC , Bengaluru ,83
Toyota Financial Services,3.6,329,Financial Services , Bengaluru ,63
You Broadband,3.7,329,Telecom , Pune ,31
Plasser India,4.0,330,Industrial Machinery , Vadodara ,12
NIKE,4.0,329,Retail , Bengaluru ,44
Louis Philippe,4.4,328,Fashion & Textile , Bengaluru ,77
KJS Cement,3.5,328,Building Material , Maihar ,43
Versuni India Home Solutions,3.4,328,Consumer Electronics & Appliances , Chennai ,42
Adglobal360,3.3,328,Gurugram +11 other locations,nan,11
Selec Controls,3.5,328,Electronics Manufacturing , Mumbai ,21
Rushil Decor,4.1,329,Building Material , Ahmedabad ,34
Arzooo.com,2.6,327,Internet , Bengaluru ,45
Nitco,4.0,327,Building Material , Mumbai ,59
Telecom Network Solutions,4.0,327,Telecom , Noida ,53
Volvo Trucks,4.0,327,Automobile , Bengaluru ,34
Rio Tinto,3.6,327,Metals & Mining , Gurugram ,12
Aabasoft,4.0,327,IT Services & Consulting , Kochi ,12
Banco Products,3.4,327,Auto Components , Vadodara ,19
Glorious Insight,3.6,327,IT Services & Consulting , Noida ,6
SOTC Travel Limited,4.0,327,Travel & Tourism , Mumbai ,34
Polyplastics Industries (I),3.8,327,Auto Components , Pune ,16
Rainbow Childrens Hospital,3.6,327,Healthcare , Hyderabad ,14
Sureti Insurance Marketing,3.2,327,Insurance , Coimbatore ,8
Hitech Digital Solutions,3.7,327,IT Services & Consulting , Ahmedabad ,18
Modern V.R. Security Force,4.0,326,Law Enforcement & Security , Mumbai ,73
Kubota Agricultural Machinery India,4.3,326,Agriculture , Chennai ,46
Senvion,4.1,326,Power , Bengaluru ,33
Veolia Water Technologies,4.2,326,Waste Management , Bengaluru ,53
Corizo,3.8,327,Education & Training , Bengaluru ,17
Harsha Engineers,3.8,326,Auto Components , Ahmedabad ,12
Aptean,3.2,326,Software Product , Bengaluru ,6
Kuwait National Petroleum Company,4.3,326,Oil & Gas , Kuwait City ,19
Sundaram Motors,3.9,326,Automobile , Chennai ,43
Greentech Industries,3.7,326,Industrial Machinery , Nellore ,18
Techno Electric & Engineering Company,4.0,325,Engineering & Construction , Kolkata ,54
BIC Cello,4.0,325,Other , Mumbai ,54
Shree Renuka Sugars,4.0,325,Food Processing , Belagavi ,43
CareEdge Ratings,3.0,325,Financial Services , Mumbai ,20
Mahindra Truck and Bus,3.7,325,Automobile , Pune ,64
Cadence Design Systems,3.8,325,Semiconductors , Noida ,16
Victora Tool Engineers,3.7,325,Auto Components , Faridabad ,16
TIBCO Software,3.7,325,Software Product , Pune ,7
Himadri Speciality Chemical Limited,3.5,325,Chemicals , Kolkata ,15
Rajsriya Automotive Industries,3.2,325,Auto Components , Hosur ,13
Jms Mining Services,4.0,325,Metals & Mining , Kolkata ,29
